proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1h,2025-03-10T17:00:00+00:00,2025-03-10T18:00:00+00:00,103.947998,false
dxy,DX-Y.NYB,1h,2025-03-10T18:00:00+00:00,2025-03-10T19:00:00+00:00,103.974998,false
dxy,DX-Y.NYB,1h,2025-03-10T19:00:00+00:00,2025-03-10T20:00:00+00:00,103.940002,false
dxy,DX-Y.NYB,1h,2025-03-10T20:00:00+00:00,2025-03-10T21:00:00+00:00,103.924004,false
dxy,DX-Y.NYB,1h,2025-03-10T21:00:00+00:00,2025-03-10T22:00:00+00:00,103.910004,false
dxy,DX-Y.NYB,1h,2025-03-10T22:00:00+00:00,2025-03-10T23:00:00+00:00,103.903000,false
dxy,DX-Y.NYB,1h,2025-03-10T23:00:00+00:00,2025-03-11T00:00:00+00:00,103.867996,false
dxy,DX-Y.NYB,1h,2025-03-11T00:00:00+00:00,2025-03-11T01:00:00+00:00,103.748001,false
dxy,DX-Y.NYB,1h,2025-03-11T01:00:00+00:00,2025-03-11T02:00:00+00:00,103.707001,false
dxy,DX-Y.NYB,1h,2025-03-11T02:00:00+00:00,2025-03-11T03:00:00+00:00,103.728996,false
dxy,DX-Y.NYB,1h,2025-03-11T03:00:00+00:00,2025-03-11T04:00:00+00:00,103.774002,false
dxy,DX-Y.NYB,1h,2025-03-11T04:00:00+00:00,2025-03-11T05:00:00+00:00,103.746002,false
dxy,DX-Y.NYB,1h,2025-03-11T05:00:00+00:00,2025-03-11T06:00:00+00:00,103.898003,false
dxy,DX-Y.NYB,1h,2025-03-11T06:00:00+00:00,2025-03-11T07:00:00+00:00,103.764000,false
dxy,DX-Y.NYB,1h,2025-03-11T07:00:00+00:00,2025-03-11T08:00:00+00:00,103.492996,false
dxy,DX-Y.NYB,1h,2025-03-11T08:00:00+00:00,2025-03-11T09:00:00+00:00,103.359001,false
dxy,DX-Y.NYB,1h,2025-03-11T09:00:00+00:00,2025-03-11T10:00:00+00:00,103.411003,false
dxy,DX-Y.NYB,1h,2025-03-11T10:00:00+00:00,2025-03-11T11:00:00+00:00,103.564003,false
dxy,DX-Y.NYB,1h,2025-03-11T11:00:00+00:00,2025-03-11T12:00:00+00:00,103.478996,false
dxy,DX-Y.NYB,1h,2025-03-11T12:00:00+00:00,2025-03-11T13:00:00+00:00,103.404999,false
dxy,DX-Y.NYB,1h,2025-03-11T13:00:00+00:00,2025-03-11T14:00:00+00:00,103.399002,false
dxy,DX-Y.NYB,1h,2025-03-11T14:00:00+00:00,2025-03-11T15:00:00+00:00,103.427002,false
dxy,DX-Y.NYB,1h,2025-03-11T15:00:00+00:00,2025-03-11T16:00:00+00:00,103.347000,false
dxy,DX-Y.NYB,1h,2025-03-11T16:00:00+00:00,2025-03-11T17:00:00+00:00,103.362999,false
dxy,DX-Y.NYB,1h,2025-03-11T17:00:00+00:00,2025-03-11T18:00:00+00:00,103.281998,false
dxy,DX-Y.NYB,1h,2025-03-11T18:00:00+00:00,2025-03-11T19:00:00+00:00,103.289001,false
dxy,DX-Y.NYB,1h,2025-03-11T19:00:00+00:00,2025-03-11T20:00:00+00:00,103.367996,false
dxy,DX-Y.NYB,1h,2025-03-11T20:00:00+00:00,2025-03-11T21:00:00+00:00,103.399002,false
dxy,DX-Y.NYB,1h,2025-03-11T21:00:00+00:00,2025-03-11T22:00:00+00:00,103.438004,false
dxy,DX-Y.NYB,1h,2025-03-11T22:00:00+00:00,2025-03-11T23:00:00+00:00,103.417000,false
dxy,DX-Y.NYB,1h,2025-03-11T23:00:00+00:00,2025-03-12T00:00:00+00:00,103.455002,false
dxy,DX-Y.NYB,1h,2025-03-12T00:00:00+00:00,2025-03-12T01:00:00+00:00,103.500999,false
dxy,DX-Y.NYB,1h,2025-03-12T01:00:00+00:00,2025-03-12T02:00:00+00:00,103.510002,false
dxy,DX-Y.NYB,1h,2025-03-12T02:00:00+00:00,2025-03-12T03:00:00+00:00,103.532997,false
dxy,DX-Y.NYB,1h,2025-03-12T03:00:00+00:00,2025-03-12T04:00:00+00:00,103.592003,false
dxy,DX-Y.NYB,1h,2025-03-12T04:00:00+00:00,2025-03-12T05:00:00+00:00,103.591003,false
dxy,DX-Y.NYB,1h,2025-03-12T05:00:00+00:00,2025-03-12T06:00:00+00:00,103.538002,false
dxy,DX-Y.NYB,1h,2025-03-12T06:00:00+00:00,2025-03-12T07:00:00+00:00,103.658997,false
dxy,DX-Y.NYB,1h,2025-03-12T07:00:00+00:00,2025-03-12T08:00:00+00:00,103.606003,false
dxy,DX-Y.NYB,1h,2025-03-12T08:00:00+00:00,2025-03-12T09:00:00+00:00,103.457001,false
dxy,DX-Y.NYB,1h,2025-03-12T09:00:00+00:00,2025-03-12T10:00:00+00:00,103.541000,false
dxy,DX-Y.NYB,1h,2025-03-12T10:00:00+00:00,2025-03-12T11:00:00+00:00,103.587997,false
dxy,DX-Y.NYB,1h,2025-03-12T11:00:00+00:00,2025-03-12T12:00:00+00:00,103.614998,false
dxy,DX-Y.NYB,1h,2025-03-12T12:00:00+00:00,2025-03-12T13:00:00+00:00,103.774002,false
dxy,DX-Y.NYB,1h,2025-03-12T13:00:00+00:00,2025-03-12T14:00:00+00:00,103.738998,false
dxy,DX-Y.NYB,1h,2025-03-12T14:00:00+00:00,2025-03-12T15:00:00+00:00,103.487999,false
dxy,DX-Y.NYB,1h,2025-03-12T15:00:00+00:00,2025-03-12T16:00:00+00:00,103.402000,false
dxy,DX-Y.NYB,1h,2025-03-12T16:00:00+00:00,2025-03-12T17:00:00+00:00,103.486000,false
dxy,DX-Y.NYB,1h,2025-03-12T17:00:00+00:00,2025-03-12T18:00:00+00:00,103.470001,false
dxy,DX-Y.NYB,1h,2025-03-12T18:00:00+00:00,2025-03-12T19:00:00+00:00,103.612000,false
dxy,DX-Y.NYB,1h,2025-03-12T19:00:00+00:00,2025-03-12T20:00:00+00:00,103.575996,false
dxy,DX-Y.NYB,1h,2025-03-12T20:00:00+00:00,2025-03-12T21:00:00+00:00,103.587997,false
dxy,DX-Y.NYB,1h,2025-03-12T21:00:00+00:00,2025-03-12T22:00:00+00:00,103.589996,false
dxy,DX-Y.NYB,1h,2025-03-12T22:00:00+00:00,2025-03-12T23:00:00+00:00,103.570000,false
dxy,DX-Y.NYB,1h,2025-03-12T23:00:00+00:00,2025-03-13T00:00:00+00:00,103.598000,false
dxy,DX-Y.NYB,1h,2025-03-13T00:00:00+00:00,2025-03-13T01:00:00+00:00,103.539001,false
dxy,DX-Y.NYB,1h,2025-03-13T01:00:00+00:00,2025-03-13T02:00:00+00:00,103.561996,false
dxy,DX-Y.NYB,1h,2025-03-13T02:00:00+00:00,2025-03-13T03:00:00+00:00,103.528000,false
dxy,DX-Y.NYB,1h,2025-03-13T03:00:00+00:00,2025-03-13T04:00:00+00:00,103.593002,false
dxy,DX-Y.NYB,1h,2025-03-13T04:00:00+00:00,2025-03-13T05:00:00+00:00,103.527000,false
dxy,DX-Y.NYB,1h,2025-03-13T05:00:00+00:00,2025-03-13T06:00:00+00:00,103.570000,false
dxy,DX-Y.NYB,1h,2025-03-13T06:00:00+00:00,2025-03-13T07:00:00+00:00,103.654999,false
dxy,DX-Y.NYB,1h,2025-03-13T07:00:00+00:00,2025-03-13T08:00:00+00:00,103.703003,false
dxy,DX-Y.NYB,1h,2025-03-13T08:00:00+00:00,2025-03-13T09:00:00+00:00,103.680000,false
dxy,DX-Y.NYB,1h,2025-03-13T09:00:00+00:00,2025-03-13T10:00:00+00:00,103.650002,false
dxy,DX-Y.NYB,1h,2025-03-13T10:00:00+00:00,2025-03-13T11:00:00+00:00,103.723000,false
dxy,DX-Y.NYB,1h,2025-03-13T11:00:00+00:00,2025-03-13T12:00:00+00:00,103.806999,false
dxy,DX-Y.NYB,1h,2025-03-13T12:00:00+00:00,2025-03-13T13:00:00+00:00,103.985001,false
dxy,DX-Y.NYB,1h,2025-03-13T13:00:00+00:00,2025-03-13T14:00:00+00:00,103.869003,false
dxy,DX-Y.NYB,1h,2025-03-13T14:00:00+00:00,2025-03-13T15:00:00+00:00,103.728996,false
dxy,DX-Y.NYB,1h,2025-03-13T15:00:00+00:00,2025-03-13T16:00:00+00:00,103.791000,false
dxy,DX-Y.NYB,1h,2025-03-13T16:00:00+00:00,2025-03-13T17:00:00+00:00,103.709999,false
dxy,DX-Y.NYB,1h,2025-03-13T17:00:00+00:00,2025-03-13T18:00:00+00:00,103.843002,false
dxy,DX-Y.NYB,1h,2025-03-13T18:00:00+00:00,2025-03-13T19:00:00+00:00,103.828003,false
dxy,DX-Y.NYB,1h,2025-03-13T19:00:00+00:00,2025-03-13T20:00:00+00:00,103.865997,false
dxy,DX-Y.NYB,1h,2025-03-13T20:00:00+00:00,2025-03-13T21:00:00+00:00,103.842003,false
dxy,DX-Y.NYB,1h,2025-03-13T21:00:00+00:00,2025-03-13T22:00:00+00:00,103.834999,false
dxy,DX-Y.NYB,1h,2025-03-13T22:00:00+00:00,2025-03-13T23:00:00+00:00,103.834000,false
dxy,DX-Y.NYB,1h,2025-03-13T23:00:00+00:00,2025-03-14T00:00:00+00:00,103.831001,false
dxy,DX-Y.NYB,1h,2025-03-14T00:00:00+00:00,2025-03-14T01:00:00+00:00,103.913002,false
dxy,DX-Y.NYB,1h,2025-03-14T01:00:00+00:00,2025-03-14T02:00:00+00:00,103.960999,false
dxy,DX-Y.NYB,1h,2025-03-14T02:00:00+00:00,2025-03-14T03:00:00+00:00,103.977997,false
dxy,DX-Y.NYB,1h,2025-03-14T03:00:00+00:00,2025-03-14T04:00:00+00:00,103.946999,false
dxy,DX-Y.NYB,1h,2025-03-14T04:00:00+00:00,2025-03-14T05:00:00+00:00,103.988998,false
dxy,DX-Y.NYB,1h,2025-03-14T05:00:00+00:00,2025-03-14T06:00:00+00:00,103.917999,false
dxy,DX-Y.NYB,1h,2025-03-14T06:00:00+00:00,2025-03-14T07:00:00+00:00,104.024002,false
dxy,DX-Y.NYB,1h,2025-03-14T07:00:00+00:00,2025-03-14T08:00:00+00:00,104.037003,false
dxy,DX-Y.NYB,1h,2025-03-14T08:00:00+00:00,2025-03-14T09:00:00+00:00,103.941002,false
dxy,DX-Y.NYB,1h,2025-03-14T09:00:00+00:00,2025-03-14T10:00:00+00:00,103.972000,false
dxy,DX-Y.NYB,1h,2025-03-14T10:00:00+00:00,2025-03-14T11:00:00+00:00,103.680000,false
dxy,DX-Y.NYB,1h,2025-03-14T11:00:00+00:00,2025-03-14T12:00:00+00:00,103.669998,false
dxy,DX-Y.NYB,1h,2025-03-14T12:00:00+00:00,2025-03-14T13:00:00+00:00,103.668999,false
dxy,DX-Y.NYB,1h,2025-03-14T13:00:00+00:00,2025-03-14T14:00:00+00:00,103.797997,false
dxy,DX-Y.NYB,1h,2025-03-14T14:00:00+00:00,2025-03-14T15:00:00+00:00,103.745003,false
dxy,DX-Y.NYB,1h,2025-03-14T15:00:00+00:00,2025-03-14T16:00:00+00:00,103.787003,false
dxy,DX-Y.NYB,1h,2025-03-14T16:00:00+00:00,2025-03-14T17:00:00+00:00,103.692001,false
dxy,DX-Y.NYB,1h,2025-03-14T17:00:00+00:00,2025-03-14T18:00:00+00:00,103.708000,false
dxy,DX-Y.NYB,1h,2025-03-14T18:00:00+00:00,2025-03-14T19:00:00+00:00,103.718002,false
dxy,DX-Y.NYB,1h,2025-03-14T19:00:00+00:00,2025-03-14T20:00:00+00:00,103.702003,false
dxy,DX-Y.NYB,1h,2025-03-14T20:00:00+00:00,2025-03-14T21:00:00+00:00,103.735001,false
dxy,DX-Y.NYB,1h,2025-03-16T21:00:00+00:00,2025-03-16T22:00:00+00:00,103.735001,false
dxy,DX-Y.NYB,1h,2025-03-16T22:00:00+00:00,2025-03-16T23:00:00+00:00,103.704002,false
dxy,DX-Y.NYB,1h,2025-03-16T23:00:00+00:00,2025-03-17T00:00:00+00:00,103.723999,false
dxy,DX-Y.NYB,1h,2025-03-17T00:00:00+00:00,2025-03-17T01:00:00+00:00,103.742996,false
dxy,DX-Y.NYB,1h,2025-03-17T01:00:00+00:00,2025-03-17T02:00:00+00:00,103.700996,false
dxy,DX-Y.NYB,1h,2025-03-17T02:00:00+00:00,2025-03-17T03:00:00+00:00,103.711998,false
dxy,DX-Y.NYB,1h,2025-03-17T03:00:00+00:00,2025-03-17T04:00:00+00:00,103.714996,false
dxy,DX-Y.NYB,1h,2025-03-17T04:00:00+00:00,2025-03-17T05:00:00+00:00,103.750000,false
dxy,DX-Y.NYB,1h,2025-03-17T05:00:00+00:00,2025-03-17T06:00:00+00:00,103.778000,false
dxy,DX-Y.NYB,1h,2025-03-17T06:00:00+00:00,2025-03-17T07:00:00+00:00,103.777000,false
dxy,DX-Y.NYB,1h,2025-03-17T07:00:00+00:00,2025-03-17T08:00:00+00:00,103.752998,false
dxy,DX-Y.NYB,1h,2025-03-17T08:00:00+00:00,2025-03-17T09:00:00+00:00,103.709000,false
dxy,DX-Y.NYB,1h,2025-03-17T09:00:00+00:00,2025-03-17T10:00:00+00:00,103.575996,false
dxy,DX-Y.NYB,1h,2025-03-17T10:00:00+00:00,2025-03-17T11:00:00+00:00,103.491997,false
dxy,DX-Y.NYB,1h,2025-03-17T11:00:00+00:00,2025-03-17T12:00:00+00:00,103.519997,false
dxy,DX-Y.NYB,1h,2025-03-17T12:00:00+00:00,2025-03-17T13:00:00+00:00,103.547997,false
dxy,DX-Y.NYB,1h,2025-03-17T13:00:00+00:00,2025-03-17T14:00:00+00:00,103.511002,false
dxy,DX-Y.NYB,1h,2025-03-17T14:00:00+00:00,2025-03-17T15:00:00+00:00,103.404999,false
dxy,DX-Y.NYB,1h,2025-03-17T15:00:00+00:00,2025-03-17T16:00:00+00:00,103.356003,false
dxy,DX-Y.NYB,1h,2025-03-17T16:00:00+00:00,2025-03-17T17:00:00+00:00,103.362000,false
dxy,DX-Y.NYB,1h,2025-03-17T17:00:00+00:00,2025-03-17T18:00:00+00:00,103.429001,false
dxy,DX-Y.NYB,1h,2025-03-17T18:00:00+00:00,2025-03-17T19:00:00+00:00,103.370003,false
dxy,DX-Y.NYB,1h,2025-03-17T19:00:00+00:00,2025-03-17T20:00:00+00:00,103.397003,false
dxy,DX-Y.NYB,1h,2025-03-17T20:00:00+00:00,2025-03-17T21:00:00+00:00,103.404999,false
dxy,DX-Y.NYB,1h,2025-03-17T21:00:00+00:00,2025-03-17T22:00:00+00:00,103.400002,false
dxy,DX-Y.NYB,1h,2025-03-17T22:00:00+00:00,2025-03-17T23:00:00+00:00,103.406998,false
dxy,DX-Y.NYB,1h,2025-03-17T23:00:00+00:00,2025-03-18T00:00:00+00:00,103.461998,false
dxy,DX-Y.NYB,1h,2025-03-18T00:00:00+00:00,2025-03-18T01:00:00+00:00,103.480003,false
dxy,DX-Y.NYB,1h,2025-03-18T01:00:00+00:00,2025-03-18T02:00:00+00:00,103.497002,false
dxy,DX-Y.NYB,1h,2025-03-18T02:00:00+00:00,2025-03-18T03:00:00+00:00,103.558998,false
dxy,DX-Y.NYB,1h,2025-03-18T03:00:00+00:00,2025-03-18T04:00:00+00:00,103.566002,false
dxy,DX-Y.NYB,1h,2025-03-18T04:00:00+00:00,2025-03-18T05:00:00+00:00,103.531998,false
